,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total,DF_AVG,DF_SD,AVG_1SD,AVG_2SD,OB1,OB2,DF_AVGs,DF_SDs,AVG_1SDs,AVG_2SDs,OB1s,OB2s
23,810103,38,2014,2.357795461,0.589448865,0.0,0.589448865,1.768346596,0.589448865,0.0,0.589448865,1.178897731,1.031535514,0.884173298,0.736811082,0.736811082,0.736811082,0.736811082,0.294724433,2.9345555130000003,4.051620955,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
24,810103,39,2014,1.178897731,2.357795461,0.589448865,0.0,0.589448865,1.768346596,0.589448865,0.0,1.768346596,1.178897731,1.031535514,0.884173298,0.736811082,0.736811082,0.736811082,0.736811082,1.482653091,4.089625682,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
25,810103,40,2014,0.589448865,1.178897731,2.357795461,0.589448865,0.0,0.589448865,1.768346596,0.589448865,1.326259947,1.768346596,1.178897731,1.031535514,0.884173298,0.736811082,0.736811082,0.736811082,0.758761734,3.981263619,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
26,810103,41,2014,2.947244327,0.589448865,1.178897731,2.357795461,0.589448865,0.0,0.589448865,1.768346596,1.178897731,1.326259947,1.768346596,1.178897731,1.031535514,0.884173298,0.736811082,0.736811082,0.45920018799999995,4.037938231,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
27,810103,42,2014,0.589448865,2.947244327,0.589448865,1.178897731,2.357795461,0.589448865,0.0,0.589448865,1.031535514,1.178897731,1.326259947,1.768346596,1.178897731,1.031535514,0.884173298,0.736811082,0.595739046,4.093973463,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
28,810103,43,2014,0.589448865,0.589448865,2.947244327,0.589448865,1.178897731,2.357795461,0.589448865,0.0,0.294724433,1.031535514,1.178897731,1.326259947,1.768346596,1.178897731,1.031535514,0.884173298,0.949592443,4.13335925,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
29,810103,44,2014,0.0,0.589448865,0.589448865,2.947244327,0.589448865,1.178897731,2.357795461,0.589448865,0.442086649,0.294724433,1.031535514,1.178897731,1.326259947,1.768346596,1.178897731,1.031535514,2.570991378,4.250928378999999,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
30,810103,45,2014,0.0,0.0,0.589448865,0.589448865,2.947244327,0.589448865,1.178897731,2.357795461,0.442086649,0.442086649,0.294724433,1.031535514,1.178897731,1.326259947,1.768346596,1.178897731,1.98864138,4.329802253,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
31,810103,46,2014,1.178897731,0.0,0.0,0.589448865,0.589448865,2.947244327,0.589448865,1.178897731,0.589448865,0.442086649,0.442086649,0.294724433,1.031535514,1.178897731,1.326259947,1.768346596,0.42432981200000003,4.212898078,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
32,810103,47,2014,0.589448865,1.178897731,0.0,0.0,0.589448865,0.589448865,2.947244327,0.589448865,0.884173298,0.589448865,0.442086649,0.442086649,0.294724433,1.031535514,1.178897731,1.326259947,0.29220492600000003,4.085380201,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
33,810103,48,2014,0.589448865,0.589448865,1.178897731,0.0,0.0,0.589448865,0.589448865,2.947244327,0.736811082,0.884173298,0.589448865,0.442086649,0.442086649,0.294724433,1.031535514,1.178897731,1.191478092,3.973744514,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
34,810103,49,2014,1.178897731,0.589448865,0.589448865,1.178897731,0.0,0.0,0.589448865,0.589448865,0.589448865,0.736811082,0.884173298,0.589448865,0.442086649,0.442086649,0.294724433,1.031535514,0.626636848,3.939115712,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
35,810103,50,2014,0.589448865,1.178897731,0.589448865,0.589448865,1.178897731,0.0,0.0,0.589448865,0.442086649,0.589448865,0.736811082,0.884173298,0.589448865,0.442086649,0.442086649,0.294724433,0.484065562,3.99586705,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
36,810103,51,2014,0.0,0.589448865,1.178897731,0.589448865,0.589448865,1.178897731,0.0,0.0,0.294724433,0.442086649,0.589448865,0.736811082,0.884173298,0.589448865,0.442086649,0.442086649,0.7462554809999999,4.0542296239999995,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
37,810103,52,2014,0.0,0.0,0.589448865,1.178897731,0.589448865,0.589448865,1.178897731,0.0,0.147362216,0.294724433,0.442086649,0.589448865,0.736811082,0.884173298,0.589448865,0.442086649,0.418591649,4.063257665,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
38,810103,1,2015,0.589448865,0.0,0.0,0.589448865,1.178897731,0.589448865,0.589448865,1.178897731,0.294724433,0.147362216,0.294724433,0.442086649,0.589448865,0.736811082,0.884173298,0.589448865,0.556896095,4.0774263180000005,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
39,810103,2,2015,0.0,0.589448865,0.0,0.0,0.589448865,1.178897731,0.589448865,0.589448865,0.589448865,0.294724433,0.147362216,0.294724433,0.442086649,0.589448865,0.736811082,0.884173298,1.049936733,4.042771941,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
40,810103,3,2015,0.589448865,0.0,0.589448865,0.0,0.0,0.589448865,1.178897731,0.589448865,0.736811082,0.589448865,0.294724433,0.147362216,0.294724433,0.442086649,0.589448865,0.736811082,0.49966159600000004,3.9170443269999997,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
41,810103,4,2015,1.178897731,0.589448865,0.0,0.589448865,0.0,0.0,0.589448865,1.178897731,0.736811082,0.736811082,0.589448865,0.294724433,0.147362216,0.294724433,0.442086649,0.589448865,0.830709472,3.899346298,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
42,810103,5,2015,1.178897731,1.178897731,0.589448865,0.0,0.589448865,0.0,0.0,0.589448865,0.589448865,0.736811082,0.736811082,0.589448865,0.294724433,0.147362216,0.294724433,0.442086649,0.317658829,3.821853485,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
43,810103,6,2015,0.0,1.178897731,1.178897731,0.589448865,0.0,0.589448865,0.0,0.0,0.294724433,0.589448865,0.736811082,0.736811082,0.589448865,0.294724433,0.147362216,0.294724433,0.175823206,3.843950446,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
44,810103,7,2015,0.0,0.0,1.178897731,1.178897731,0.589448865,0.0,0.589448865,0.0,0.0,0.294724433,0.589448865,0.736811082,0.736811082,0.589448865,0.294724433,0.147362216,0.0,3.94502358,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
45,810103,8,2015,0.0,0.0,0.0,1.178897731,1.178897731,0.589448865,0.0,0.589448865,0.0,0.0,0.294724433,0.589448865,0.736811082,0.736811082,0.589448865,0.294724433,0.527763882,4.089676832,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
46,810103,9,2015,0.0,0.0,0.0,0.0,1.178897731,1.178897731,0.589448865,0.0,0.0,0.0,0.0,0.294724433,0.589448865,0.736811082,0.736811082,0.589448865,0.10976076300000001,4.256529345,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
47,810103,10,2015,0.0,0.0,0.0,0.0,0.0,1.178897731,1.178897731,0.589448865,0.0,0.0,0.0,0.0,0.294724433,0.589448865,0.736811082,0.736811082,0.37930730100000004,4.447550409,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
48,810103,11,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.178897731,1.178897731,0.0,0.0,0.0,0.0,0.0,0.294724433,0.589448865,0.736811082,0.45449195200000003,4.61829035,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
49,810103,12,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178897731,0.147362216,0.0,0.0,0.0,0.0,0.0,0.294724433,0.589448865,0.0,4.668289838,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
50,810103,13,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294724433,0.147362216,0.0,0.0,0.0,0.0,0.0,0.294724433,0.0,4.618418226,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
51,810103,14,2015,0.589448865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442086649,0.294724433,0.147362216,0.0,0.0,0.0,0.0,0.0,0.09681311199999999,4.637906518,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
52,810103,15,2015,0.589448865,0.589448865,0.0,0.0,0.0,0.0,0.0,0.0,0.442086649,0.442086649,0.294724433,0.147362216,0.0,0.0,0.0,0.0,0.0,4.689824145,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
53,810103,16,2015,0.589448865,0.589448865,0.589448865,0.0,0.0,0.0,0.0,0.0,0.589448865,0.442086649,0.442086649,0.294724433,0.147362216,0.0,0.0,0.0,0.0,4.678673364,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
54,810103,17,2015,0.0,0.589448865,0.589448865,0.589448865,0.0,0.0,0.0,0.0,0.589448865,0.589448865,0.442086649,0.442086649,0.294724433,0.147362216,0.0,0.0,0.11270341099999999,4.662560997,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
55,810103,18,2015,1.178897731,0.0,0.589448865,0.589448865,0.589448865,0.0,0.0,0.0,0.589448865,0.589448865,0.589448865,0.442086649,0.442086649,0.294724433,0.147362216,0.0,0.0,4.681895837,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
56,810103,19,2015,0.589448865,1.178897731,0.0,0.589448865,0.589448865,0.589448865,0.0,0.0,0.884173298,0.589448865,0.589448865,0.589448865,0.442086649,0.442086649,0.294724433,0.147362216,0.0,4.685936717,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
57,810103,20,2015,0.589448865,0.589448865,1.178897731,0.0,0.589448865,0.589448865,0.589448865,0.0,1.178897731,0.884173298,0.589448865,0.589448865,0.589448865,0.442086649,0.442086649,0.294724433,0.628843834,4.602203558,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
58,810103,21,2015,1.178897731,0.589448865,0.589448865,1.178897731,0.0,0.589448865,0.589448865,0.589448865,1.4736221630000002,1.178897731,0.884173298,0.589448865,0.589448865,0.589448865,0.442086649,0.442086649,0.0,4.452997923,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
59,810103,22,2015,2.357795461,1.178897731,0.589448865,0.589448865,1.178897731,0.0,0.589448865,0.589448865,1.768346596,1.4736221630000002,1.178897731,0.884173298,0.589448865,0.589448865,0.589448865,0.442086649,0.116675985,4.123640679,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
60,810103,23,2015,1.768346596,2.357795461,1.178897731,0.589448865,0.589448865,1.178897731,0.0,0.589448865,2.063071029,1.768346596,1.4736221630000002,1.178897731,0.884173298,0.589448865,0.589448865,0.589448865,0.050907807,4.058117053,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
61,810103,24,2015,1.768346596,1.768346596,2.357795461,1.178897731,0.589448865,0.589448865,1.178897731,0.0,2.210433245,2.063071029,1.768346596,1.4736221630000002,1.178897731,0.884173298,0.589448865,0.589448865,0.43345202,4.377909177,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
62,810103,25,2015,2.357795461,1.768346596,1.768346596,2.357795461,1.178897731,0.589448865,0.589448865,1.178897731,1.768346596,2.210433245,2.063071029,1.768346596,1.4736221630000002,1.178897731,0.884173298,0.589448865,0.434187682,4.5744800560000005,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
63,810103,26,2015,2.947244327,2.357795461,1.768346596,1.768346596,2.357795461,1.178897731,0.589448865,0.589448865,1.768346596,1.768346596,2.210433245,2.063071029,1.768346596,1.4736221630000002,1.178897731,0.884173298,0.863667128,4.467601354,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
64,810103,27,2015,0.0,2.947244327,2.357795461,1.768346596,1.768346596,2.357795461,1.178897731,0.589448865,1.768346596,1.768346596,1.768346596,2.210433245,2.063071029,1.768346596,1.4736221630000002,1.178897731,4.241679663,4.27652914,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
65,810103,28,2015,1.768346596,0.0,2.947244327,2.357795461,1.768346596,1.768346596,2.357795461,1.178897731,1.326259947,1.768346596,1.768346596,1.768346596,2.210433245,2.063071029,1.768346596,1.4736221630000002,1.690109761,4.248012808,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
66,810103,29,2015,2.357795461,1.768346596,0.0,2.947244327,2.357795461,1.768346596,1.768346596,2.357795461,1.9157088119999999,1.326259947,1.768346596,1.768346596,1.768346596,2.210433245,2.063071029,1.768346596,0.28749669,4.246708474,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
67,810103,30,2015,1.178897731,2.357795461,1.768346596,0.0,2.947244327,2.357795461,1.768346596,1.768346596,1.768346596,1.9157088119999999,1.326259947,1.768346596,1.768346596,1.768346596,2.210433245,2.063071029,1.9758408619999999,3.6776094360000013,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
68,810103,31,2015,2.357795461,1.178897731,2.357795461,1.768346596,0.0,2.947244327,2.357795461,1.768346596,1.4736221630000002,1.768346596,1.9157088119999999,1.326259947,1.768346596,1.768346596,1.768346596,2.210433245,0.734779154,3.486460497,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
69,810103,32,2015,1.178897731,2.357795461,1.178897731,2.357795461,1.768346596,0.0,2.947244327,2.357795461,1.4736221630000002,1.4736221630000002,1.768346596,1.9157088119999999,1.326259947,1.768346596,1.768346596,1.768346596,0.8507194770000001,3.794641487,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
70,810103,33,2015,1.178897731,1.178897731,2.357795461,1.178897731,2.357795461,1.768346596,0.0,2.947244327,1.326259947,1.4736221630000002,1.4736221630000002,1.768346596,1.9157088119999999,1.326259947,1.768346596,1.768346596,1.5541594330000001,3.92568874,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
71,810103,34,2015,1.178897731,1.178897731,1.178897731,2.357795461,1.178897731,2.357795461,1.768346596,0.0,1.178897731,1.326259947,1.4736221630000002,1.4736221630000002,1.768346596,1.9157088119999999,1.326259947,1.768346596,2.00158903,3.823106669,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
72,810103,35,2015,1.768346596,1.178897731,1.178897731,1.178897731,2.357795461,1.178897731,2.357795461,1.768346596,0.884173298,1.178897731,1.326259947,1.4736221630000002,1.4736221630000002,1.768346596,1.9157088119999999,1.326259947,0.746696878,3.8170964999999994,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
73,810103,36,2015,0.589448865,1.768346596,1.178897731,1.178897731,1.178897731,2.357795461,1.178897731,2.357795461,0.884173298,0.884173298,1.178897731,1.326259947,1.4736221630000002,1.4736221630000002,1.768346596,1.9157088119999999,0.855869111,3.964588598,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
74,810103,37,2015,0.0,0.589448865,1.768346596,1.178897731,1.178897731,1.178897731,2.357795461,1.178897731,1.031535514,0.884173298,0.884173298,1.178897731,1.326259947,1.4736221630000002,1.4736221630000002,1.768346596,0.9990289259999999,4.1477325039999995,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
75,810103,38,2015,1.178897731,0.0,0.589448865,1.768346596,1.178897731,1.178897731,1.178897731,2.357795461,1.031535514,1.031535514,0.884173298,0.884173298,1.178897731,1.326259947,1.4736221630000002,1.4736221630000002,1.19751052,4.195865004,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
76,810103,39,2015,2.357795461,1.178897731,0.0,0.589448865,1.768346596,1.178897731,1.178897731,1.178897731,1.326259947,1.031535514,1.031535514,0.884173298,0.884173298,1.178897731,1.326259947,1.4736221630000002,0.279404408,4.239368395,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
77,810103,40,2015,0.589448865,2.357795461,1.178897731,0.0,0.589448865,1.768346596,1.178897731,1.178897731,1.62098438,1.326259947,1.031535514,1.031535514,0.884173298,0.884173298,1.178897731,1.326259947,1.119088956,4.312206525,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
78,810103,41,2015,1.178897731,0.589448865,2.357795461,1.178897731,0.0,0.589448865,1.768346596,1.178897731,1.178897731,1.62098438,1.326259947,1.031535514,1.031535514,0.884173298,0.884173298,1.178897731,1.174410735,4.4018987019999996,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
79,810103,42,2015,2.357795461,1.178897731,0.589448865,2.357795461,1.178897731,0.0,0.589448865,1.768346596,1.4736221630000002,1.178897731,1.62098438,1.326259947,1.031535514,1.031535514,0.884173298,0.884173298,2.160639143,4.399213307,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
80,810103,43,2015,0.589448865,2.357795461,1.178897731,0.589448865,2.357795461,1.178897731,0.0,0.589448865,1.4736221630000002,1.4736221630000002,1.178897731,1.62098438,1.326259947,1.031535514,1.031535514,0.884173298,0.578818821,4.2511329810000005,0.221,0.055,3.854,0.048,0.152,2.355,0.477,0.014,7.1770000000000005,0.6703009166896378,3.0350732720963847,3.7053741887860223,6.740447460882407,0,0,0.6697718220398643,1.812308406365422,2.4820802284052865,4.2943886347707085,0,0
